Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,2nd_Road_Number,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,DateVals,TimeVals
200801QA10374,516040,189330,-0.326301,51.590829,3,3,1,4,29,E09000015,5,0,6,30,0,0,0,1,1,1,1,1,E01002172,1376,509
200801QA10375,514210,186350,-0.353674,51.564419,3,1,1,5,29,E09000015,3,312,6,30,0,0,0,1,1,1,1,1,E01002213,1377,942
200801QA10376,515410,189620,-0.335296,51.593564,3,2,2,6,29,E09000015,3,409,6,30,3,0,0,4,1,1,1,1,E01002179,1385,1195
200801QA10377,516070,189330,-0.325868,51.590822,3,2,1,5,29,E09000015,5,0,1,30,2,0,0,4,1,1,1,2,E01002172,1391,1164
200801QA10378,518220,191220,-0.29421,51.607362,3,2,1,6,29,E09000015,4,461,6,30,3,0,4,1,1,1,1,1,E01002118,1392,839
200801QA10380,512180,189370,-0.381985,51.591969,3,2,1,5,29,E09000015,6,0,3,30,3,0,0,4,1,1,1,1,E01002192,1384,1114
200801QA10382,515450,188110,-0.335215,51.579985,3,1,1,4,29,E09000015,4,458,6,30,0,0,0,4,1,2,1,1,E01002126,1404,1159
200801QA10383,516710,190390,-0.316281,51.600217,3,1,1,3,29,E09000015,5,0,6,30,3,0,0,1,1,1,1,1,E01002177,1403,677
200801QA10386,514540,191420,-0.347263,51.60992,3,1,2,6,29,E09000015,3,410,3,30,0,0,0,1,1,1,1,1,E01002144,1392,1026
200801QA10387,514190,188370,-0.353307,51.582578,3,2,1,4,29,E09000015,3,404,6,30,3,0,1,1,1,1,1,1,E01002160,1397,779
200801QA10388,513820,185780,-0.359483,51.559374,3,2,1,5,29,E09000015,3,312,6,30,3,0,0,1,1,1,1,2,E01002218,1398,824
200801QA10389,515550,189610,-0.333279,51.593446,3,2,2,7,29,E09000015,3,409,1,30,1,0,0,4,1,1,1,1,E01002180,1393,1169
200801QA10390,515900,189800,-0.328166,51.595082,3,2,1,5,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,2,E01002184,1391,864
200801QA10391,515960,191930,-0.326596,51.614213,3,2,1,5,29,E09000015,3,410,6,30,3,0,0,1,1,1,1,1,E01002228,1405,469
200801QA10392,516350,190410,-0.32147,51.600471,3,2,1,6,29,E09000015,5,0,6,30,3,0,0,4,1,1,1,2,E01002106,1399,1364
200801QA10394,513380,188230,-0.365038,51.581483,2,2,2,6,29,E09000015,3,4090,6,30,6,0,5,4,1,2,1,1,E01002153,1406,1
200801QA10395,514980,188010,-0.342028,51.579182,3,2,1,7,29,E09000015,3,404,1,30,1,312,0,4,2,2,1,2,E01002129,1400,1079
200801QA10397,516340,189350,-0.321966,51.590947,3,2,1,4,29,E09000015,5,0,1,30,1,0,0,1,1,1,1,1,E01002172,1390,550
200801QA10398,514820,187760,-0.344417,51.576968,3,2,1,6,29,E09000015,5,0,6,30,6,0,0,1,1,2,1,1,E01002240,1406,1084
200801QA10399,512710,191150,-0.373766,51.607862,3,2,1,6,29,E09000015,3,410,6,30,6,0,4,1,1,2,1,1,E01002150,1399,679
200801QA10400,513380,188230,-0.365038,51.581483,3,2,1,6,29,E09000015,3,4090,3,30,6,0,5,1,1,1,1,1,E01002153,1406,794
200801QA10401,517510,191690,-0.3043,51.611735,3,1,1,6,29,E09000015,3,4140,6,30,3,0,0,1,1,1,1,1,E01002109,1406,739
200801QA10402,512400,185770,-0.379962,51.559569,3,1,1,2,29,E09000015,5,0,6,30,0,0,0,1,1,2,1,1,E01002214,1409,500
200801QA10404,518330,189800,-0.293101,51.594577,3,2,1,6,29,E09000015,6,0,6,30,3,4140,4,1,1,1,1,2,E01002202,1385,924
200801QA10405,513550,188680,-0.36244,51.585493,3,1,1,3,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,2,E01002157,1375,1019
200801QA10406,517770,191080,-0.300752,51.606198,3,1,1,1,29,E09000015,3,4140,6,30,0,0,0,1,1,2,1,1,E01002110,1394,734
200801QA10407,512750,188470,-0.374049,51.583766,3,2,1,2,29,E09000015,5,0,6,30,1,0,0,1,1,1,1,2,E01002208,1402,509
200801QA10408,513450,189230,-0.363705,51.590457,2,1,1,3,29,E09000015,3,404,6,30,6,0,5,1,1,1,1,1,E01002156,1298,902
200801QA10409,514010,186070,-0.356649,51.561942,3,1,1,4,29,E09000015,3,312,6,30,6,0,4,1,1,1,1,2,E01002218,1411,1039
200801QA10410,518280,189860,-0.293802,51.595127,3,2,1,5,29,E09000015,3,4140,1,30,1,0,0,4,2,2,1,2,E01002167,1398,1024
200801QA10413,515150,187050,-0.33989,51.570519,3,1,1,5,29,E09000015,4,457,6,30,3,0,0,4,8,2,1,2,E01002132,1412,989
200801QA10414,516050,191970,-0.325284,51.614554,3,2,1,3,29,E09000015,3,410,6,30,3,0,0,1,1,1,1,1,E01002228,1417,604
200801QA10415,515090,190780,-0.339533,51.604055,3,2,1,7,29,E09000015,3,409,6,30,3,0,4,1,1,1,1,2,E01002232,1414,959
200801QA10416,515090,190780,-0.339533,51.604055,3,2,1,4,29,E09000015,3,409,6,30,3,0,4,1,1,1,1,1,E01002232,1411,483
200801QA10417,515890,188150,-0.328854,51.580254,3,3,1,3,29,E09000015,3,409,3,30,6,0,0,1,1,2,1,1,E01002126,1417,464
200801QA10418,512930,187430,-0.371786,51.574383,3,1,1,2,29,E09000015,6,0,6,30,8,0,0,4,2,2,1,1,E01002209,1416,1169
200801QA10422,512960,187430,-0.371354,51.574377,3,2,2,5,29,E09000015,3,4090,6,30,0,0,1,4,1,1,1,1,E01002204,1419,962
200801QA10423,515810,190120,-0.329359,51.597976,3,2,1,4,29,E09000015,5,0,6,30,6,0,0,4,1,1,1,2,E01002183,1404,1179
200801QA10425,513930,191370,-0.356084,51.609594,3,2,1,1,29,E09000015,3,410,1,30,1,0,0,1,1,1,2,1,E01002148,1422,589
200801QA10426,515030,191020,-0.340321,51.606225,3,2,1,2,29,E09000015,3,409,6,30,0,0,0,4,1,2,1,1,E01002140,1423,1191
200801QA10427,513920,185940,-0.357989,51.560792,3,2,1,1,29,E09000015,3,312,6,30,3,0,0,4,1,2,1,2,E01002221,1422,1371
200801QA10430,517980,190710,-0.297845,51.602829,3,2,1,7,29,E09000015,3,4140,3,30,3,0,0,4,2,2,1,1,E01002203,1428,1199
200801QA10432,515050,191210,-0.33997,51.607928,3,2,1,5,29,E09000015,3,409,6,30,0,0,0,1,1,2,1,2,E01002142,1426,514
200801QA10434,519020,189140,-0.283368,51.5885,3,2,1,6,29,E09000015,3,4140,6,30,3,0,0,4,1,1,1,2,E01002165,1434,1109
200801QA10435,515130,189190,-0.339477,51.589757,3,1,1,4,29,E09000015,6,0,6,30,3,0,0,4,1,2,1,1,E01002182,1432,1109
200801QA10436,513800,186400,-0.359571,51.564951,3,2,1,4,29,E09000015,5,0,6,30,0,0,0,1,1,2,1,1,E01002218,1432,761
200801QA10437,515130,189610,-0.33934,51.593532,3,2,1,5,29,E09000015,5,0,6,30,1,0,1,4,1,1,1,1,E01002181,1433,1148
200801QA10438,516770,192190,-0.314816,51.616382,3,2,1,7,29,E09000015,3,410,6,30,3,0,0,1,1,1,1,1,E01002226,1435,724
200801QA10439,519170,190910,-0.280603,51.604376,3,1,1,6,29,E09000015,5,0,6,30,0,0,0,4,1,1,1,1,E01002121,1434,1299
200801QA10442,513030,186950,-0.370498,51.570049,3,1,1,1,29,E09000015,3,4090,6,30,6,0,1,1,1,1,1,1,E01002204,1436,769
200801QA10445,513380,188230,-0.365038,51.581483,3,2,1,5,29,E09000015,3,4090,6,30,6,0,5,4,1,1,1,2,E01002153,1405,0
200801QA10446,518240,189850,-0.294382,51.595045,3,2,1,1,29,E09000015,5,0,6,30,7,4140,0,4,1,1,1,1,E01002202,1443,1089
200801QA10447,513520,188470,-0.36294,51.583612,3,1,1,6,29,E09000015,3,4090,6,30,6,0,0,4,2,2,1,1,E01002242,1441,1179
200801QA10448,515870,191900,-0.327905,51.613962,3,3,2,6,29,E09000015,3,410,6,30,3,0,0,1,1,1,1,1,E01002228,1441,824
200801QA10450,517960,191200,-0.297969,51.607237,3,1,1,2,29,E09000015,4,461,6,30,0,0,0,4,1,1,1,1,E01002117,1444,979
200801QA10451,514550,189700,-0.34768,51.594459,3,2,1,3,29,E09000015,5,0,6,30,3,0,0,4,1,1,1,1,E01002162,1445,405
200801QA10453,512310,189200,-0.380164,51.590415,3,2,1,3,29,E09000015,5,0,6,30,3,404,0,4,1,1,1,1,E01002193,1445,64
200801QA10455,514990,188020,-0.34188,51.57927,3,2,1,3,29,E09000015,3,312,1,30,1,404,0,1,1,1,1,2,E01002129,1424,534
200801QA10456,517230,192370,-0.308115,51.617905,3,2,1,6,29,E09000015,3,410,6,30,3,4140,5,4,2,2,1,1,E01002226,1434,1079
200801QA10458,518480,190250,-0.290784,51.59859,3,2,1,7,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,2,E01002200,1435,729
200801QA10459,515540,188670,-0.333732,51.584999,3,2,1,3,29,E09000015,5,0,1,30,1,0,0,1,2,2,1,2,E01002130,1431,719
200801QA10460,516230,190340,-0.323225,51.599867,3,2,1,7,29,E09000015,6,0,6,30,3,0,0,4,1,1,1,2,E01002184,1449,974
200801QA10461,515470,185590,-0.335754,51.557331,3,2,1,3,29,E09000015,3,4127,6,30,3,0,4,4,1,1,1,1,E01002135,1445,1099
200801QA10462,516950,189980,-0.312954,51.596483,3,2,2,5,29,E09000015,5,0,6,30,8,0,0,1,1,1,1,1,E01002177,1454,997
200801QA10463,512310,188620,-0.380349,51.585202,3,1,2,7,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,1,E01002195,1456,531
200801QA10464,512770,189260,-0.373507,51.590863,3,2,1,1,29,E09000015,3,404,6,30,3,404,0,4,1,1,1,1,E01002189,1450,1058
200801QA10465,517160,192350,-0.309132,51.617739,3,2,1,1,29,E09000015,3,410,6,30,3,0,0,1,1,1,1,1,E01002226,1450,814
200801QA10466,515080,190780,-0.339677,51.604058,3,2,2,5,29,E09000015,3,409,6,30,3,409,4,4,1,1,1,2,E01002232,1454,999
200801QA10468,514370,190120,-0.35014,51.59827,2,1,1,3,29,E09000015,5,0,6,30,6,0,0,4,1,1,1,1,E01002154,1396,1235
200801QA10469,518200,191220,-0.294498,51.607366,3,1,1,3,29,E09000015,4,461,6,30,3,0,4,4,8,2,1,1,E01002118,1452,1046
200801QA10470,518160,191220,-0.295076,51.607375,2,2,1,7,29,E09000015,4,461,6,30,8,0,1,4,1,1,1,1,E01002117,1449,1309
200801QA10472,513520,186280,-0.363647,51.563929,3,3,1,4,29,E09000015,6,0,6,30,0,0,0,4,1,2,1,1,E01002218,1460,1297
200801QA10475,517790,191070,-0.300467,51.606104,3,2,1,7,29,E09000015,3,4140,6,30,0,0,0,1,1,1,1,1,E01002110,1456,569
200801QA10482,514670,186920,-0.346855,51.569448,3,3,1,6,29,E09000015,3,312,6,30,2,457,0,1,1,1,1,1,E01002132,1455,1031
200801QA10485,514130,186250,-0.354861,51.563536,3,1,1,7,29,E09000015,3,312,6,30,0,0,0,4,1,1,1,1,E01002219,1442,974
200801QA10488,515810,188270,-0.329969,51.581349,3,2,1,4,29,E09000015,3,409,6,30,0,0,0,4,1,1,1,2,E01002126,1446,1189
200801QA19003,514210,187240,-0.353385,51.572418,3,1,1,2,29,E09000015,5,0,6,30,1,0,1,4,1,1,1,2,E01002136,1458,1159
200801QA19018,513510,188450,-0.363091,51.583434,3,3,1,5,29,E09000015,3,4090,6,30,6,0,0,1,1,2,1,1,E01002242,1433,719
200801QA19042,511010,190410,-0.398539,51.601548,3,3,2,3,29,E09000015,6,0,6,30,6,0,0,4,1,2,1,1,E01002185,1438,1349
200801QA19045,512720,191130,-0.373628,51.60768,3,2,1,2,29,E09000015,3,410,6,30,6,0,0,1,1,1,1,2,E01002150,1262,644
200801QA69189,516960,191770,-0.312213,51.612568,2,1,1,7,29,E09000015,5,0,6,30,3,0,0,4,2,2,1,1,E01002229,1113,1124
200801QA69726,515150,188030,-0.339569,51.579327,2,3,2,1,29,E09000015,3,404,3,30,3,0,0,4,1,1,1,1,E01002129,1128,189
200801QA72425,514560,186770,-0.34849,51.568122,2,1,1,4,29,E09000015,3,312,6,30,0,0,5,4,2,2,1,1,E01002133,1201,128
200801QA73246,512870,188870,-0.372189,51.587338,2,2,1,5,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,1,E01002158,1251,1099
200801QA75927,518890,189450,-0.285138,51.591313,2,2,2,7,29,E09000015,3,4140,6,30,3,0,0,1,1,1,1,1,E01002169,1428,303
200801QA76547,514040,186110,-0.356204,51.562296,3,2,2,2,29,E09000015,3,312,6,30,3,0,0,4,1,1,1,1,E01002219,1458,1276
200801QA76673,514180,188380,-0.353448,51.58267,2,1,1,3,29,E09000015,3,404,6,30,3,0,1,1,1,1,1,1,E01002159,1431,558
200801QK50181,518980,189270,-0.283901,51.589677,3,2,1,4,29,E09000015,3,4140,6,30,3,0,0,4,1,1,1,2,E01002169,1173,1251
200801QK50263,515120,189290,-0.339589,51.590658,3,1,1,3,29,E09000015,6,0,6,30,3,0,0,1,1,1,1,1,E01002179,1235,539
200801QK50322,519100,188820,-0.282322,51.585607,3,2,1,5,29,E09000015,3,4140,6,30,3,0,0,1,1,1,1,1,E01002165,1244,637
200801QK50340,518730,189570,-0.287406,51.592426,3,3,1,4,29,E09000015,3,4140,6,30,3,0,5,1,1,1,1,1,E01002169,1264,839
200801QK50395,518750,189560,-0.287121,51.592332,3,3,1,4,29,E09000015,3,4140,6,30,3,0,5,4,1,1,1,1,E01002169,1292,1309
200801QK50456,518740,189550,-0.287269,51.592244,3,2,1,3,29,E09000015,6,0,6,30,3,4140,5,1,1,1,1,1,E01002169,1326,1021
200801QK50476,518750,189570,-0.287118,51.592421,3,1,1,6,29,E09000015,3,4140,6,30,3,0,5,4,8,2,1,1,E01000589,1343,1254
200801QK50505,515240,190290,-0.337529,51.599621,3,1,1,6,29,E09000015,3,409,6,30,3,0,0,1,1,1,1,1,E01002236,1364,488
200801QK69899,513810,188690,-0.358685,51.585531,3,1,1,6,29,E09000015,6,0,6,30,0,0,0,4,1,1,1,2,E01002161,1126,14
200801QK74579,519040,189040,-0.283113,51.587597,2,1,1,2,29,E09000015,3,4140,6,30,3,0,0,1,1,1,1,1,E01002165,1332,614
200801XH74399,517030,192320,-0.311019,51.617497,2,1,1,5,29,E09000015,3,410,6,30,0,0,4,1,1,1,1,1,E01002226,1328,779
200901QA10004,513160,191380,-0.367196,51.609839,3,2,1,5,29,E09000015,6,0,6,30,0,0,0,1,8,2,1,1,E01002150,1475,591
200901QA10006,514190,187210,-0.353684,51.572152,3,2,1,2,29,E09000015,5,0,6,30,1,0,0,4,1,2,1,1,E01002136,1479,1055
200901QA10007,518270,189870,-0.293943,51.595219,3,2,1,1,29,E09000015,3,4140,1,30,1,0,0,1,1,2,1,1,E01002167,1478,509
200901QA10008,513320,186380,-0.366499,51.564868,3,3,1,1,29,E09000015,3,4090,6,30,0,0,0,1,1,1,1,1,E01002212,1478,788
200901QA10009,511390,190090,-0.393156,51.598597,3,1,1,2,29,E09000015,3,404,6,30,6,410,5,1,1,1,1,1,E01002186,1479,714
200901QA10014,517760,191920,-0.300614,51.61375,3,2,1,3,29,E09000015,6,0,6,30,6,0,0,4,1,2,1,1,E01002115,1480,1199
200901QA10015,513430,185550,-0.365181,51.557386,3,2,1,6,29,E09000015,6,0,6,30,3,0,0,1,8,2,1,1,E01002222,1483,684
200901QA10016,515380,189960,-0.335617,51.596626,3,1,1,6,29,E09000015,3,409,6,30,3,0,4,4,2,2,1,1,E01002233,1483,1089
200901QA10017,512930,186030,-0.372236,51.5618,3,1,1,6,29,E09000015,5,0,6,30,3,0,1,4,1,1,1,1,E01002212,1483,1117
200901QA10019,515620,188680,-0.332575,51.585073,3,1,1,2,29,E09000015,3,409,6,30,6,0,5,1,1,1,1,2,E01002130,1486,899
200901QA10020,513900,192730,-0.356076,51.621823,3,2,2,1,29,E09000015,5,0,6,30,0,0,0,4,2,2,2,1,E01002144,1485,1149
200901QA10022,513880,190660,-0.357037,51.603223,2,2,1,6,29,E09000015,5,0,6,30,0,0,0,4,1,2,1,1,E01002151,1483,1349
200901QA10023,514790,189140,-0.344399,51.589377,2,2,1,1,29,E09000015,5,0,6,30,8,0,0,1,1,1,1,1,E01002164,1492,849
200901QA10024,518320,190330,-0.293066,51.599342,3,2,1,7,29,E09000015,5,0,6,30,3,0,0,1,1,2,1,1,E01002203,1484,584
200901QA10025,517980,190710,-0.297845,51.602829,3,2,2,1,29,E09000015,3,4140,3,40,3,0,0,1,8,2,1,1,E01002203,1485,894
200901QA10026,514870,188950,-0.343307,51.587653,3,2,1,4,29,E09000015,5,0,6,30,3,0,0,4,2,2,1,1,E01002164,1488,1146
200901QA10027,512790,191190,-0.372598,51.608205,3,1,1,5,29,E09000015,3,410,6,30,0,0,0,4,1,1,1,1,E01002150,1489,1207
200901QA10028,515640,188930,-0.332204,51.587316,3,1,1,5,29,E09000015,3,409,6,30,3,0,0,1,1,1,1,1,E01002182,1489,958
200901QA10029,515000,191970,-0.340442,51.614769,3,1,1,4,29,E09000015,3,409,6,30,0,0,0,4,1,2,1,1,E01002144,1495,1313
200901QA10030,513550,188550,-0.362482,51.584325,2,1,1,7,29,E09000015,3,4090,6,30,3,0,4,1,1,1,1,1,E01002157,1491,984
200901QA10031,518370,189790,-0.292527,51.594479,3,2,1,7,29,E09000015,3,4140,6,30,0,0,0,1,1,1,1,1,E01002202,1491,513
200901QA10032,515010,190800,-0.340681,51.604252,2,1,1,5,29,E09000015,5,0,6,30,0,0,4,4,8,2,1,1,E01002232,1496,1359
200901QA10033,518270,189870,-0.293943,51.595219,3,2,1,4,29,E09000015,3,4140,1,30,1,0,0,1,1,1,1,2,E01002167,1474,674
200901QA10037,512020,190630,-0.383892,51.603326,3,1,1,1,29,E09000015,3,410,6,30,3,0,0,4,2,2,1,1,E01002152,1499,1307
200901QA10050,519460,191270,-0.276295,51.60755,3,1,1,7,29,E09000015,6,0,6,30,8,0,0,4,1,1,1,1,E01002119,1512,1129
200901QA10051,515590,189110,-0.332866,51.588944,3,2,1,6,29,E09000015,3,409,6,30,3,0,4,1,1,2,1,1,E01002182,1504,864
200901QA10052,517040,189560,-0.311795,51.592689,3,2,1,7,29,E09000015,5,0,6,30,0,0,5,1,1,1,1,1,E01002174,1512,1024
200901QA10053,515060,188270,-0.340788,51.581502,3,3,2,4,29,E09000015,5,0,3,30,6,0,5,4,1,1,1,1,E01002129,1502,1194
200901QA10055,513740,185670,-0.360672,51.558402,3,2,1,3,29,E09000015,3,312,6,30,3,0,0,4,1,2,1,1,E01002221,1508,1108
200901QA10057,512590,191080,-0.375521,51.607257,3,2,1,3,29,E09000015,3,410,6,30,0,0,0,4,1,1,1,1,E01002150,1473,1316
200901QA10058,513100,186810,-0.369534,51.568776,3,3,1,3,29,E09000015,3,4090,6,30,0,0,0,1,1,1,1,1,E01002212,1466,609
200901QA10061,516140,190430,-0.324494,51.600694,3,2,1,5,29,E09000015,5,0,6,30,0,0,0,1,1,2,1,1,E01002231,1468,919
200901QA10062,518140,191230,-0.295361,51.607469,3,1,1,6,29,E09000015,4,461,6,30,0,0,0,1,1,2,1,1,E01002117,1469,518
200901QA10063,515350,190010,-0.336034,51.597082,3,2,1,2,29,E09000015,3,409,6,30,3,0,4,4,1,1,1,2,E01002233,1465,1142
200901QA10066,515770,191100,-0.329613,51.606792,2,1,1,6,29,E09000015,5,0,6,30,0,0,0,4,1,2,1,1,E01002141,1462,411
200901QA10067,512070,188950,-0.383707,51.588216,2,1,2,6,29,E09000015,5,0,6,30,0,0,0,1,1,1,1,1,E01002193,1462,930
200901QA10068,513520,188940,-0.362788,51.587836,3,2,2,5,29,E09000015,3,404,6,30,0,0,0,4,1,1,1,1,E01002157,1510,1319
200901QA10069,517930,189260,-0.299054,51.589807,3,3,1,3,29,E09000015,5,0,6,30,3,0,0,1,8,2,1,1,E01002167,1508,913
200901QA10070,518220,189860,-0.294668,51.595139,3,1,1,2,29,E09000015,5,0,6,30,0,0,0,4,1,1,1,1,E01002202,1514,1277
200901QA10071,517510,192580,-0.304002,51.619734,3,2,2,3,29,E09000015,3,410,6,30,6,0,4,1,1,1,1,1,E01002112,1508,758
200901QA10072,514020,190720,-0.354996,51.603734,3,1,1,5,29,E09000015,5,0,6,30,3,0,0,1,1,1,1,1,E01002151,1517,904
200901QA10073,514400,188870,-0.350114,51.587029,2,2,1,6,29,E09000015,6,0,6,30,2,0,0,1,1,1,1,1,E01002159,1518,509
200901QA10074,515780,189490,-0.33,51.59232,3,2,2,4,29,E09000015,5,0,6,30,2,0,0,4,2,2,1,1,E01002180,1509,1189
200901QA10079,513410,186280,-0.365234,51.563951,3,1,1,2,29,E09000015,5,0,6,30,0,0,0,1,1,1,1,1,E01002212,1528,754
200901QA10081,513940,191390,-0.355933,51.609772,3,2,1,2,29,E09000015,3,410,1,30,1,4008,0,1,1,1,2,1,E01002148,1528,934
200901QA10082,511260,189990,-0.395064,51.597724,3,1,1,1,29,E09000015,3,404,6,30,2,466,0,4,1,1,1,1,E01002186,1527,1259
200901QA10084,516530,193180,-0.317952,51.62533,3,1,1,4,29,E09000015,5,0,6,30,3,0,0,4,1,1,1,2,E01002225,1530,1079
200901QA10085,518230,189910,-0.294506,51.595586,3,2,1,7,29,E09000015,3,4140,1,30,1,0,0,4,1,1,1,1,E01002202,1533,1419
200901QA10086,514810,192510,-0.343008,51.619661,3,1,1,1,29,E09000015,3,409,6,30,0,0,0,1,1,1,2,1,E01002144,1534,554
200901QA10089,515660,188530,-0.332047,51.583717,3,1,1,2,29,E09000015,3,409,3,30,3,0,5,1,1,1,1,1,E01002130,1521,914
200901QA10090,514720,190780,-0.344873,51.604131,3,1,1,4,29,E09000015,5,0,6,30,3,0,0,1,1,1,1,1,E01002232,1537,957
200901QA10091,510950,191270,-0.399133,51.60929,3,2,1,5,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,1,E01002190,1538,534
200901QA10092,513900,189920,-0.356988,51.596568,3,2,1,5,29,E09000015,5,0,6,30,0,0,0,4,1,1,1,1,E01002154,1538,249
200901QA10093,514070,186140,-0.355761,51.562559,3,2,1,6,29,E09000015,3,312,3,30,3,0,0,1,1,1,1,1,E01002219,1539,751
200901QA10095,511050,190720,-0.397864,51.604327,3,1,1,3,29,E09000015,6,0,6,30,3,0,0,4,1,1,1,1,E01002190,1550,1279
200901QA10096,514850,190620,-0.34305,51.602666,3,1,1,3,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,1,E01002232,1543,1039
200901QA10099,514370,190400,-0.350049,51.600787,3,2,1,5,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,1,E01002143,1552,919
200901QA10101,517360,192000,-0.306362,51.614552,3,1,1,5,29,E09000015,6,0,6,30,3,4140,0,1,1,1,1,2,E01002229,1545,669
200901QA10102,513800,187040,-0.359364,51.570703,2,1,1,2,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,1,E01002241,1549,519
200901QA10103,518310,192490,-0.292482,51.618757,3,2,2,5,29,E09000015,5,0,6,30,3,0,0,1,2,2,1,1,E01002113,1545,537
200901QA10104,518670,191330,-0.287677,51.608256,3,1,1,3,29,E09000015,4,461,6,30,0,0,0,1,1,1,1,1,E01002118,1543,1079
200901QA10105,518430,190350,-0.291472,51.599499,3,1,1,6,29,E09000015,5,0,6,30,0,0,0,1,1,1,1,1,E01002200,1546,782
200901QA10107,513640,188720,-0.361128,51.585835,3,2,1,3,29,E09000015,3,404,6,30,6,4090,5,1,1,1,1,2,E01002157,1536,999
200901QA10108,515060,190810,-0.339956,51.604331,3,2,1,7,29,E09000015,3,409,1,30,1,0,4,1,1,1,1,2,E01002140,1547,1089
200901QA10109,513440,189230,-0.363849,51.590459,3,2,2,3,29,E09000015,3,404,6,30,6,0,5,1,1,1,1,1,E01002156,1557,1064
200901QA10112,516870,192250,-0.313353,51.616901,3,2,1,5,29,E09000015,3,410,6,30,0,0,0,1,1,1,1,2,E01002226,1552,769
200901QA10113,515490,190250,-0.333934,51.59921,2,1,1,4,29,E09000015,6,0,6,30,3,0,1,1,1,1,1,2,E01002235,1544,1054
200901QA10115,515770,186070,-0.33127,51.561584,3,2,1,3,29,E09000015,3,4127,6,30,3,4005,5,1,1,1,1,2,E01002135,1550,1049
200901QA10116,515380,189950,-0.33562,51.596536,2,1,1,2,29,E09000015,3,409,6,30,3,0,0,4,1,1,1,1,E01002233,1556,1243
200901QA10118,515160,188010,-0.339431,51.579145,3,2,1,6,29,E09000015,3,404,6,30,3,0,0,1,1,1,1,2,E01002129,1546,429
200901QA10119,517880,189540,-0.299681,51.592334,3,2,1,3,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,1,E01002167,1557,889
200901QA10121,513020,189230,-0.369909,51.590543,3,2,1,5,29,E09000015,3,404,6,30,3,0,1,1,1,1,1,2,E01002158,1552,1079
200901QA10122,512150,189580,-0.382351,51.593863,3,1,1,4,29,E09000015,3,404,6,30,3,463,1,1,8,1,1,1,E01002189,1558,789
200901QA10125,515480,190340,-0.334049,51.600021,3,3,2,7,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,1,E01002235,1561,1116
200901QA10126,519090,191460,-0.281571,51.609336,3,2,1,1,29,E09000015,4,461,6,30,3,0,0,1,1,1,1,1,E01002119,1569,459
200901QA10127,512660,185900,-0.376171,51.560685,3,2,2,5,29,E09000015,5,0,6,30,3,0,0,1,2,2,1,1,E01002215,1566,456
200901QA10130,515480,190360,-0.334042,51.600201,3,2,1,7,29,E09000015,6,0,6,30,8,0,0,1,1,1,1,2,E01002235,1554,919
200901QA10133,515640,188860,-0.332227,51.586687,3,1,1,5,29,E09000015,3,409,6,30,3,0,0,1,1,1,1,1,E01002130,1559,1017
200901QA10135,513180,189230,-0.367601,51.590511,3,2,1,5,29,E09000015,3,404,6,30,3,0,0,1,1,1,1,2,E01002155,1552,719
200901QA10137,513430,189220,-0.363997,51.590371,3,2,1,1,29,E09000015,3,404,6,30,6,0,0,1,1,1,1,1,E01002157,1569,929
200901QA10139,515140,188200,-0.339657,51.580857,3,2,1,6,29,E09000015,5,0,6,30,0,0,0,1,2,2,1,2,E01002129,1567,1069
200901QA10140,513590,188630,-0.361879,51.585036,3,3,1,3,29,E09000015,3,4090,6,30,8,0,4,1,1,1,1,1,E01002157,1557,909
200901QA10141,515520,190000,-0.333584,51.596957,3,2,1,2,29,E09000015,5,0,6,30,3,0,0,1,1,1,1,1,E01002183,1570,559
200901QA10142,512350,190870,-0.379052,51.605417,3,2,1,3,29,E09000015,3,410,6,30,1,4090,0,1,1,1,1,1,E01002152,1571,824
200901QA10144,516430,189380,-0.320657,51.591198,3,2,1,3,29,E09000015,5,0,6,30,0,0,0,1,1,1,1,1,E01002173,1571,426
200901QA10145,515380,189180,-0.335873,51.589616,3,1,1,2,29,E09000015,6,0,6,30,8,0,0,1,1,1,1,1,E01002180,1570,969
200901QA10147,513280,186080,-0.367173,51.562179,3,1,1,1,29,E09000015,6,0,6,30,0,0,0,1,1,1,1,1,E01002220,1576,1143
200901QA10149,515340,188110,-0.336802,51.580007,3,1,1,4,29,E09000015,4,458,6,30,0,0,4,1,1,1,1,1,E01002126,1572,899
